system:index,_row,block_id,lat,lon,y,.geo
00000000000000003a66,14950,70_90,54.85557568584915,-6.310807449631919,0,"{""type"":""Point"",""coordinates"":[-6.310807449631919,54.85557568584915]}"
000000000000000038b4,14516,70_91,55.00910760877897,-6.2867734641287925,0,"{""type"":""Point"",""coordinates"":[-6.286773464128792,55.00910760877897]}"
000000000000000038ca,14538,70_91,54.99510017442725,-6.289855000370606,0,"{""type"":""Point"",""coordinates"":[-6.289855000370607,54.99510017442725]}"
000000000000000038df,14559,70_91,54.97443861557418,-6.295715539875934,0,"{""type"":""Point"",""coordinates"":[-6.295715539875935,54.97443861557418]}"
0000000000000000395f,14687,70_91,54.94192029991616,-6.296607862480069,0,"{""type"":""Point"",""coordinates"":[-6.296607862480069,54.94192029991616]}"
0000000000000000396a,14698,70_91,54.95224216387138,-6.371284135267175,0,"{""type"":""Point"",""coordinates"":[-6.371284135267176,54.95224216387138]}"
0000000000000000397b,14715,70_91,54.94022665295971,-6.326016692048277,0,"{""type"":""Point"",""coordinates"":[-6.326016692048278,54.94022665295971]}"
0000000000000000398f,14735,70_91,54.9319187792439,-6.308014272865258,0,"{""type"":""Point"",""coordinates"":[-6.308014272865258,54.9319187792439]}"
00000000000000003990,14736,70_91,54.95111614251251,-6.308565715035145,0,"{""type"":""Point"",""coordinates"":[-6.308565715035144,54.95111614251251]}"
00000000000000003995,14741,70_91,54.934241610193126,-6.370841669845579,0,"{""type"":""Point"",""coordinates"":[-6.37084166984558,54.934241610193126]}"
0000000000000000399c,14748,70_91,54.94220291699028,-6.384424182557275,0,"{""type"":""Point"",""coordinates"":[-6.384424182557274,54.94220291699028]}"
000000000000000039a0,14752,70_91,54.9503677466735,-6.393805185630578,0,"{""type"":""Point"",""coordinates"":[-6.393805185630578,54.9503677466735]}"
000000000000000039a2,14754,70_91,54.9280814655385,-6.342480144188937,0,"{""type"":""Point"",""coordinates"":[-6.342480144188937,54.928081465538504]}"
000000000000000039a9,14761,70_91,54.939380363560126,-6.360818666731135,0,"{""type"":""Point"",""coordinates"":[-6.360818666731135,54.939380363560126]}"
000000000000000039ae,14766,70_91,54.94675736475373,-6.339729461041501,0,"{""type"":""Point"",""coordinates"":[-6.339729461041502,54.94675736475373]}"
00000000000000003a7e,14974,70_91,54.99161673739872,-6.353830448146628,0,"{""type"":""Point"",""coordinates"":[-6.353830448146626,54.99161673739872]}"
00000000000000003a89,14985,70_91,54.95841208579256,-6.351145061730219,0,"{""type"":""Point"",""coordinates"":[-6.35114506173022,54.95841208579256]}"
00000000000000003a8f,14991,70_91,54.97802977970494,-6.317477648117514,0,"{""type"":""Point"",""coordinates"":[-6.317477648117514,54.97802977970494]}"
00000000000000003aa0,15008,70_91,54.960004612971645,-6.3165761994804015,0,"{""type"":""Point"",""coordinates"":[-6.3165761994804015,54.960004612971645]}"
00000000000000003aa4,15012,70_91,54.95586433696548,-6.294753464814085,0,"{""type"":""Point"",""coordinates"":[-6.294753464814086,54.95586433696548]}"
00000000000000003aad,15021,70_91,54.96736164157244,-6.309397683690044,0,"{""type"":""Point"",""coordinates"":[-6.309397683690044,54.96736164157244]}"
00000000000000003ab7,15031,70_91,54.99059291868184,-6.324904813400247,0,"{""type"":""Point"",""coordinates"":[-6.324904813400248,54.99059291868184]}"
00000000000000003abf,15039,70_91,54.98452205116281,-6.31012926330182,0,"{""type"":""Point"",""coordinates"":[-6.31012926330182,54.98452205116281]}"
00000000000000003ac1,15041,70_91,54.98275402611743,-6.342242922266326,0,"{""type"":""Point"",""coordinates"":[-6.342242922266326,54.98275402611743]}"
00000000000000003cef,15599,70_91,54.96425262803042,-6.394859351597285,0,"{""type"":""Point"",""coordinates"":[-6.394859351597285,54.96425262803042]}"
00000000000000003cf5,15605,70_91,54.974230345464406,-6.383763046916284,0,"{""type"":""Point"",""coordinates"":[-6.383763046916284,54.974230345464406]}"
00000000000000003d10,15632,70_91,54.97008105162629,-6.374419388813986,0,"{""type"":""Point"",""coordinates"":[-6.374419388813985,54.970081051626295]}"
00000000000000003d14,15636,70_91,54.983395532751295,-6.371100662839761,0,"{""type"":""Point"",""coordinates"":[-6.371100662839761,54.983395532751295]}"
00000000000000003d1b,15643,70_91,54.95486693750289,-6.385539524578426,0,"{""type"":""Point"",""coordinates"":[-6.3855395245784266,54.95486693750289]}"
00000000000000003d26,15654,70_91,54.983311392571984,-6.393817613885148,0,"{""type"":""Point"",""coordinates"":[-6.393817613885149,54.983311392571984]}"
00000000000000003d7e,15742,70_91,55.01092101365128,-6.351038697081757,0,"{""type"":""Point"",""coordinates"":[-6.351038697081757,55.01092101365128]}"
00000000000000003da3,15779,70_91,55.01006575441181,-6.387089561812486,0,"{""type"":""Point"",""coordinates"":[-6.387089561812484,55.0100657544118]}"
00000000000000003dab,15787,70_91,54.998118003588765,-6.412400499858884,0,"{""type"":""Point"",""coordinates"":[-6.412400499858885,54.99811800358877]}"
00000000000000003dad,15789,70_91,54.99236166589574,-6.377846781226573,0,"{""type"":""Point"",""coordinates"":[-6.377846781226572,54.99236166589574]}"
00000000000000003daf,15791,70_91,55.01475429700604,-6.419184672574609,0,"{""type"":""Point"",""coordinates"":[-6.419184672574609,55.01475429700604]}"
00000000000000003dbf,15807,70_91,55.002631880666826,-6.37058680887405,0,"{""type"":""Point"",""coordinates"":[-6.37058680887405,55.00263188066683]}"
00000000000000003deb,15851,70_91,55.00498182853664,-6.393264200673475,0,"{""type"":""Point"",""coordinates"":[-6.393264200673474,55.00498182853665]}"
00000000000000003801,14337,70_92,55.081890996088994,-6.280781859773425,0,"{""type"":""Point"",""coordinates"":[-6.280781859773426,55.081890996089]}"
00000000000000003838,14392,70_92,55.02734502948578,-6.282961532908218,0,"{""type"":""Point"",""coordinates"":[-6.282961532908219,55.02734502948578]}"
00000000000000003845,14405,70_92,55.04888842278287,-6.290630029250021,0,"{""type"":""Point"",""coordinates"":[-6.290630029250022,55.04888842278287]}"
00000000000000003d45,15685,70_92,55.02124957995938,-6.364812358985308,0,"{""type"":""Point"",""coordinates"":[-6.364812358985309,55.02124957995938]}"
00000000000000003d5b,15707,70_92,55.02758219904765,-6.323158800112144,0,"{""type"":""Point"",""coordinates"":[-6.323158800112143,55.02758219904766]}"
00000000000000003d74,15732,70_92,55.0215801580301,-6.334214163007959,0,"{""type"":""Point"",""coordinates"":[-6.334214163007959,55.021580158030105]}"
00000000000000003d89,15753,70_92,55.0392217374236,-6.361154968605257,0,"{""type"":""Point"",""coordinates"":[-6.361154968605257,55.0392217374236]}"
00000000000000003d9f,15775,70_92,55.02211185241651,-6.301839871833519,0,"{""type"":""Point"",""coordinates"":[-6.30183987183352,55.022111852416515]}"
00000000000000003da8,15784,70_92,55.03552708888141,-6.329271390708149,0,"{""type"":""Point"",""coordinates"":[-6.329271390708148,55.03552708888141]}"
00000000000000003db0,15792,70_92,55.0562521788296,-6.398754274740024,0,"{""type"":""Point"",""coordinates"":[-6.398754274740024,55.0562521788296]}"
00000000000000003db6,15798,70_92,55.04026382559139,-6.394855596740181,0,"{""type"":""Point"",""coordinates"":[-6.394855596740181,55.04026382559138]}"
00000000000000003dce,15822,70_92,55.02937262621215,-6.378369297706047,0,"{""type"":""Point"",""coordinates"":[-6.3783692977060475,55.02937262621216]}"
00000000000000003dd6,15830,70_92,55.09073834771883,-6.4254758495444175,0,"{""type"":""Point"",""coordinates"":[-6.4254758495444175,55.09073834771883]}"
00000000000000003de0,15840,70_92,55.02822002749966,-6.355411014077973,0,"{""type"":""Point"",""coordinates"":[-6.355411014077973,55.02822002749966]}"
00000000000000003de3,15843,70_92,55.03467150315727,-6.301214776765692,0,"{""type"":""Point"",""coordinates"":[-6.301214776765692,55.03467150315726]}"
00000000000000003dee,15854,70_92,55.02350110049756,-6.432819795928483,0,"{""type"":""Point"",""coordinates"":[-6.432819795928484,55.02350110049756]}"
00000000000000003df0,15856,70_92,55.07340429729224,-6.429976939288163,0,"{""type"":""Point"",""coordinates"":[-6.429976939288164,55.07340429729224]}"
00000000000000003df1,15857,70_92,55.051371376881264,-6.41019987794461,0,"{""type"":""Point"",""coordinates"":[-6.410199877944611,55.051371376881264]}"
00000000000000003df4,15860,70_92,55.06850527233197,-6.408988286371037,0,"{""type"":""Point"",""coordinates"":[-6.408988286371037,55.06850527233197]}"
00000000000000003df6,15862,70_92,55.058754649778535,-6.425307494311929,0,"{""type"":""Point"",""coordinates"":[-6.425307494311929,55.058754649778535]}"
00000000000000003dfb,15867,70_92,55.07631422328596,-6.365745189775764,0,"{""type"":""Point"",""coordinates"":[-6.3657451897757635,55.07631422328596]}"
00000000000000003e02,15874,70_92,55.09402758774718,-6.400753363994598,0,"{""type"":""Point"",""coordinates"":[-6.400753363994599,55.094027587747185]}"
00000000000000003e04,15876,70_92,55.08136219061769,-6.381825327913524,0,"{""type"":""Point"",""coordinates"":[-6.381825327913524,55.08136219061768]}"
00000000000000003e09,15881,70_92,55.10226180012359,-6.319735350582517,0,"{""type"":""Point"",""coordinates"":[-6.319735350582517,55.10226180012359]}"
00000000000000003e0a,15882,70_92,55.10151328050601,-6.381888516026937,0,"{""type"":""Point"",""coordinates"":[-6.381888516026938,55.10151328050602]}"
00000000000000003e0f,15887,70_92,55.08382014062706,-6.40538910705809,0,"{""type"":""Point"",""coordinates"":[-6.405389107058089,55.08382014062706]}"
00000000000000003e10,15888,70_92,55.100486874362,-6.412433669998567,0,"{""type"":""Point"",""coordinates"":[-6.412433669998567,55.100486874362005]}"
00000000000000003e14,15892,70_92,55.08962080665,-6.307343598034723,0,"{""type"":""Point"",""coordinates"":[-6.307343598034723,55.08962080664999]}"
00000000000000003e15,15893,70_92,55.056289399916345,-6.329987364717813,0,"{""type"":""Point"",""coordinates"":[-6.329987364717814,55.056289399916345]}"
00000000000000003e16,15894,70_92,55.08924728206098,-6.366830925788059,0,"{""type"":""Point"",""coordinates"":[-6.36683092578806,55.08924728206098]}"
00000000000000003e1b,15899,70_92,55.05954510793498,-6.360653294172736,0,"{""type"":""Point"",""coordinates"":[-6.360653294172735,55.05954510793499]}"
00000000000000003e1d,15901,70_92,55.04770666055275,-6.350168790995249,0,"{""type"":""Point"",""coordinates"":[-6.35016879099525,55.04770666055275]}"
00000000000000003e24,15908,70_92,55.06728315976362,-6.316771301384244,0,"{""type"":""Point"",""coordinates"":[-6.316771301384243,55.06728315976362]}"
00000000000000003e27,15911,70_92,55.06420095253038,-6.347533620981872,0,"{""type"":""Point"",""coordinates"":[-6.347533620981871,55.06420095253038]}"
00000000000000003e2a,15914,70_92,55.08406428565605,-6.312840349676085,0,"{""type"":""Point"",""coordinates"":[-6.312840349676084,55.084064285656055]}"
00000000000000003e31,15921,70_92,55.07693885215342,-6.307566026503067,0,"{""type"":""Point"",""coordinates"":[-6.307566026503067,55.07693885215342]}"
00000000000000003e35,15925,70_92,55.0697574892878,-6.379961142776224,0,"{""type"":""Point"",""coordinates"":[-6.379961142776226,55.06975748928781]}"
00000000000000003e39,15929,70_92,55.073419891819135,-6.3967064626654775,0,"{""type"":""Point"",""coordinates"":[-6.3967064626654775,55.07341989181914]}"
00000000000000003759,14169,70_93,55.15198576743392,-6.315135784661734,0,"{""type"":""Point"",""coordinates"":[-6.315135784661735,55.15198576743393]}"
0000000000000000375e,14174,70_93,55.16298390589351,-6.295904757929158,0,"{""type"":""Point"",""coordinates"":[-6.295904757929159,55.16298390589352]}"
00000000000000003760,14176,70_93,55.17484579218462,-6.287817312817325,0,"{""type"":""Point"",""coordinates"":[-6.2878173128173245,55.17484579218462]}"
00000000000000003770,14192,70_93,55.15341256819001,-6.284750788182127,0,"{""type"":""Point"",""coordinates"":[-6.284750788182128,55.153412568190014]}"
0000000000000000377c,14204,70_93,55.147068636922434,-6.296175367700087,0,"{""type"":""Point"",""coordinates"":[-6.296175367700086,55.147068636922434]}"
0000000000000000377f,14207,70_93,55.13667957625031,-6.2824576352065264,0,"{""type"":""Point"",""coordinates"":[-6.282457635206527,55.136679576250316]}"
0000000000000000380e,14350,70_93,55.12077793918058,-6.308753454979384,0,"{""type"":""Point"",""coordinates"":[-6.308753454979384,55.120777939180584]}"
00000000000000003d20,15648,70_93,55.18517173549026,-6.418456360780652,0,"{""type"":""Point"",""coordinates"":[-6.418456360780652,55.18517173549026]}"
00000000000000003d4f,15695,70_93,55.193127393226334,-6.411954014825656,0,"{""type"":""Point"",""coordinates"":[-6.411954014825656,55.193127393226334]}"
00000000000000003d76,15734,70_93,55.19452700160052,-6.3702830145380025,0,"{""type"":""Point"",""coordinates"":[-6.3702830145380025,55.19452700160052]}"
00000000000000003da0,15776,70_93,55.17245872891692,-6.373961644679316,0,"{""type"":""Point"",""coordinates"":[-6.373961644679316,55.17245872891692]}"
00000000000000003daa,15786,70_93,55.13140627112916,-6.431009387719115,0,"{""type"":""Point"",""coordinates"":[-6.431009387719116,55.13140627112916]}"
00000000000000003dba,15802,70_93,55.1465059220431,-6.357261829649644,0,"{""type"":""Point"",""coordinates"":[-6.357261829649645,55.14650592204309]}"
00000000000000003dbc,15804,70_93,55.15616537250655,-6.380241243654992,0,"{""type"":""Point"",""coordinates"":[-6.380241243654992,55.15616537250655]}"
00000000000000003dbd,15805,70_93,55.1913669859495,-6.27953988956073,0,"{""type"":""Point"",""coordinates"":[-6.279539889560731,55.19136698594951]}"
00000000000000003dc0,15808,70_93,55.18936632316959,-6.344632626373848,0,"{""type"":""Point"",""coordinates"":[-6.344632626373849,55.18936632316959]}"
00000000000000003dc2,15810,70_93,55.11103617897178,-6.42162170151208,0,"{""type"":""Point"",""coordinates"":[-6.42162170151208,55.11103617897178]}"
00000000000000003dd4,15828,70_93,55.11952236205375,-6.406192539680409,0,"{""type"":""Point"",""coordinates"":[-6.406192539680408,55.11952236205375]}"
00000000000000003de8,15848,70_93,55.17165773286996,-6.348458524019703,0,"{""type"":""Point"",""coordinates"":[-6.348458524019703,55.17165773286996]}"
00000000000000003de9,15849,70_93,55.15903675721405,-6.35051779490052,0,"{""type"":""Point"",""coordinates"":[-6.3505177949005205,55.159036757214054]}"
00000000000000003dfd,15869,70_93,55.13679808874174,-6.381010044102751,0,"{""type"":""Point"",""coordinates"":[-6.381010044102751,55.136798088741735]}"
00000000000000003dff,15871,70_93,55.13834915322025,-6.309986395794146,0,"{""type"":""Point"",""coordinates"":[-6.309986395794146,55.13834915322025]}"
00000000000000003e01,15873,70_93,55.129559726127326,-6.293628630588488,0,"{""type"":""Point"",""coordinates"":[-6.293628630588489,55.129559726127326]}"
00000000000000003e05,15877,70_93,55.120665890461126,-6.383888618059716,0,"{""type"":""Point"",""coordinates"":[-6.383888618059717,55.12066589046113]}"
00000000000000003e06,15878,70_93,55.12899766478439,-6.387581343278515,0,"{""type"":""Point"",""coordinates"":[-6.387581343278515,55.12899766478439]}"
00000000000000003e08,15880,70_93,55.18349054147636,-6.300838539158441,0,"{""type"":""Point"",""coordinates"":[-6.300838539158442,55.18349054147636]}"
00000000000000003e0b,15883,70_93,55.18334615503908,-6.389484669723525,0,"{""type"":""Point"",""coordinates"":[-6.389484669723525,55.183346155039075]}"
00000000000000003e11,15889,70_93,55.16759351426205,-6.428364295634353,0,"{""type"":""Point"",""coordinates"":[-6.428364295634352,55.16759351426206]}"
00000000000000003e12,15890,70_93,55.112238624451074,-6.361645998292956,0,"{""type"":""Point"",""coordinates"":[-6.361645998292954,55.11223862445107]}"
00000000000000003e13,15891,70_93,55.10818584003609,-6.306386421491149,0,"{""type"":""Point"",""coordinates"":[-6.306386421491149,55.108185840036086]}"
00000000000000003e19,15897,70_93,55.16533119481712,-6.391293745627839,0,"{""type"":""Point"",""coordinates"":[-6.391293745627839,55.16533119481713]}"
00000000000000003e1c,15900,70_93,55.14753792671412,-6.419678893435766,0,"{""type"":""Point"",""coordinates"":[-6.419678893435765,55.14753792671413]}"
00000000000000003e20,15904,70_93,55.12767639298046,-6.365952335877685,0,"{""type"":""Point"",""coordinates"":[-6.365952335877686,55.12767639298046]}"
00000000000000003e21,15905,70_93,55.14308902257648,-6.328622405408288,0,"{""type"":""Point"",""coordinates"":[-6.328622405408288,55.143089022576476]}"
00000000000000003e2e,15918,70_93,55.11306915009892,-6.334123217993462,0,"{""type"":""Point"",""coordinates"":[-6.3341232179934615,55.11306915009892]}"
00000000000000003e2f,15919,70_93,55.12650110284311,-6.330287422994541,0,"{""type"":""Point"",""coordinates"":[-6.330287422994542,55.126501102843115]}"
00000000000000003e34,15924,70_93,55.18061507570045,-6.366518100722791,0,"{""type"":""Point"",""coordinates"":[-6.366518100722791,55.18061507570045]}"
00000000000000003e36,15926,70_93,55.13859926495847,-6.345229184979621,0,"{""type"":""Point"",""coordinates"":[-6.34522918497962,55.13859926495847]}"
00000000000000003e37,15927,70_93,55.11718816702649,-6.341036284675692,0,"{""type"":""Point"",""coordinates"":[-6.341036284675692,55.11718816702649]}"
00000000000000003e3a,15930,70_93,55.1371042287541,-6.413160085346434,0,"{""type"":""Point"",""coordinates"":[-6.413160085346435,55.13710422875409]}"
00000000000000003e3b,15931,70_93,55.157924294108,-6.403249229264571,0,"{""type"":""Point"",""coordinates"":[-6.40324922926457,55.15792429410799]}"
00000000000000003ced,15597,70_94,55.22022559942853,-6.421277479260509,0,"{""type"":""Point"",""coordinates"":[-6.421277479260509,55.22022559942853]}"
00000000000000003d02,15618,70_94,55.233943662344046,-6.422007324338338,0,"{""type"":""Point"",""coordinates"":[-6.422007324338337,55.233943662344046]}"
00000000000000003d49,15689,70_94,55.20102902316019,-6.395194908022435,0,"{""type"":""Point"",""coordinates"":[-6.395194908022435,55.201029023160196]}"
00000000000000003d53,15699,70_94,55.20387295096849,-6.427312330672501,0,"{""type"":""Point"",""coordinates"":[-6.427312330672501,55.20387295096849]}"
00000000000000003d5d,15709,70_94,55.24180128461365,-6.36985906287952,0,"{""type"":""Point"",""coordinates"":[-6.36985906287952,55.24180128461366]}"
00000000000000003d6b,15723,70_94,55.23431027115192,-6.38684397498773,0,"{""type"":""Point"",""coordinates"":[-6.38684397498773,55.23431027115192]}"
00000000000000003d79,15737,70_94,55.2266299813611,-6.400529554352617,0,"{""type"":""Point"",""coordinates"":[-6.400529554352617,55.2266299813611]}"
00000000000000003d87,15751,70_94,55.23827100976949,-6.363164790995142,0,"{""type"":""Point"",""coordinates"":[-6.363164790995142,55.23827100976949]}"
00000000000000003d91,15761,70_94,55.2082187989159,-6.401582089953283,0,"{""type"":""Point"",""coordinates"":[-6.4015820899532825,55.2082187989159]}"
00000000000000003d96,15766,70_94,55.20231994397054,-6.364561492576273,0,"{""type"":""Point"",""coordinates"":[-6.364561492576272,55.20231994397054]}"
00000000000000003db1,15793,70_94,55.20067509160324,-6.293682846387799,0,"{""type"":""Point"",""coordinates"":[-6.293682846387799,55.20067509160324]}"
00000000000000003db5,15797,70_94,55.20848775269109,-6.340995765268131,0,"{""type"":""Point"",""coordinates"":[-6.340995765268131,55.2084877526911]}"
00000000000000003db7,15799,70_94,55.21695978479443,-6.3252604312129455,0,"{""type"":""Point"",""coordinates"":[-6.3252604312129455,55.21695978479443]}"
00000000000000003dc1,15809,70_94,55.2167000500343,-6.392081691613449,0,"{""type"":""Point"",""coordinates"":[-6.392081691613448,55.21670005003429]}"
00000000000000003dc8,15816,70_94,55.20821017801033,-6.284563216086626,0,"{""type"":""Point"",""coordinates"":[-6.284563216086626,55.20821017801034]}"
00000000000000003dc9,15817,70_94,55.22073289079217,-6.360977729450322,0,"{""type"":""Point"",""coordinates"":[-6.360977729450321,55.22073289079216]}"
00000000000000003dea,15850,70_94,55.2020603488573,-6.333440953762002,0,"{""type"":""Point"",""coordinates"":[-6.333440953762002,55.2020603488573]}"
00000000000000003df5,15861,70_94,55.22376474916357,-6.34136587799339,0,"{""type"":""Point"",""coordinates"":[-6.341365877993389,55.22376474916357]}"
00000000000000003e00,15872,70_95,55.29455639904856,-6.272196862948733,0,"{""type"":""Point"",""coordinates"":[-6.272196862948732,55.29455639904855]}"
00000000000000002680,9856,71_70,53.1006714526393,-6.221025150319463,0,"{""type"":""Point"",""coordinates"":[-6.2210251503194645,53.10067145263929]}"
000000000000000013cd,5069,71_71,53.21473306010232,-6.211180383305766,0,"{""type"":""Point"",""coordinates"":[-6.2111803833057655,53.21473306010232]}"
00000000000000001444,5188,71_71,53.21568622764371,-6.222024634758571,0,"{""type"":""Point"",""coordinates"":[-6.222024634758571,53.21568622764371]}"
000000000000000018aa,6314,71_71,53.18796862663296,-6.2774219459264735,0,"{""type"":""Point"",""coordinates"":[-6.2774219459264735,53.18796862663296]}"
00000000000000002535,9525,71_71,53.171341948126766,-6.215065590663888,0,"{""type"":""Point"",""coordinates"":[-6.215065590663889,53.17134194812677]}"
00000000000000002693,9875,71_71,53.18838585105127,-6.219040409571833,0,"{""type"":""Point"",""coordinates"":[-6.219040409571832,53.18838585105127]}"
000000000000000013c0,5056,71_72,53.27090147946034,-6.285405678498971,0,"{""type"":""Point"",""coordinates"":[-6.285405678498972,53.27090147946034]}"
000000000000000013e7,5095,71_72,53.27114337534064,-6.294749948217201,0,"{""type"":""Point"",""coordinates"":[-6.294749948217201,53.27114337534064]}"
00000000000000001400,5120,71_72,53.23805276284125,-6.211181268101078,0,"{""type"":""Point"",""coordinates"":[-6.211181268101078,53.23805276284125]}"
00000000000000001403,5123,71_72,53.26807404426097,-6.214634328927011,0,"{""type"":""Point"",""coordinates"":[-6.214634328927012,53.26807404426097]}"
00000000000000001408,5128,71_72,53.222206800825205,-6.2619727282660405,0,"{""type"":""Point"",""coordinates"":[-6.26197272826604,53.222206800825205]}"
00000000000000001409,5129,71_72,53.25669475539223,-6.345840073067306,0,"{""type"":""Point"",""coordinates"":[-6.345840073067306,53.25669475539224]}"
0000000000000000140e,5134,71_72,53.2619444016438,-6.327293313320276,0,"{""type"":""Point"",""coordinates"":[-6.327293313320276,53.261944401643795]}"
0000000000000000140f,5135,71_72,53.26740774825457,-6.333690076241156,0,"{""type"":""Point"",""coordinates"":[-6.333690076241156,53.26740774825458]}"
00000000000000001411,5137,71_72,53.258166037025845,-6.285270969446265,0,"{""type"":""Point"",""coordinates"":[-6.285270969446265,53.25816603702585]}"
00000000000000001415,5141,71_72,53.256298035933874,-6.210779306560924,0,"{""type"":""Point"",""coordinates"":[-6.210779306560924,53.256298035933874]}"
00000000000000001417,5143,71_72,53.2470707363122,-6.325266951395664,0,"{""type"":""Point"",""coordinates"":[-6.325266951395664,53.24707073631221]}"
0000000000000000141b,5147,71_72,53.26896447057891,-6.314667831631809,0,"{""type"":""Point"",""coordinates"":[-6.314667831631809,53.268964470578915]}"
0000000000000000141e,5150,71_72,53.26444287847612,-6.25646756196781,0,"{""type"":""Point"",""coordinates"":[-6.256467561967811,53.26444287847612]}"
0000000000000000141f,5151,71_72,53.22337604598942,-6.231513759530336,0,"{""type"":""Point"",""coordinates"":[-6.231513759530336,53.22337604598942]}"
00000000000000001424,5156,71_72,53.24230336360608,-6.30397162837651,0,"{""type"":""Point"",""coordinates"":[-6.303971628376511,53.242303363606084]}"
00000000000000001425,5157,71_72,53.24956956571232,-6.26934360354349,0,"{""type"":""Point"",""coordinates"":[-6.26934360354349,53.24956956571233]}"
00000000000000001427,5159,71_72,53.26632158565786,-6.268217163270317,0,"{""type"":""Point"",""coordinates"":[-6.268217163270316,53.26632158565787]}"
00000000000000001428,5160,71_72,53.25169492160683,-6.311631128162306,0,"{""type"":""Point"",""coordinates"":[-6.311631128162305,53.25169492160683]}"
00000000000000001429,5161,71_72,53.238174909565394,-6.227772838440095,0,"{""type"":""Point"",""coordinates"":[-6.227772838440096,53.238174909565394]}"
0000000000000000142a,5162,71_72,53.22820757898609,-6.236151622795716,0,"{""type"":""Point"",""coordinates"":[-6.236151622795715,53.22820757898608]}"
0000000000000000142f,5167,71_72,53.25494648080237,-6.237673509335163,0,"{""type"":""Point"",""coordinates"":[-6.2376735093351625,53.25494648080237]}"
00000000000000001434,5172,71_72,53.242695169907016,-6.345256762763416,0,"{""type"":""Point"",""coordinates"":[-6.345256762763418,53.242695169907016]}"
00000000000000001435,5173,71_72,53.25453390056772,-6.222600948184797,0,"{""type"":""Point"",""coordinates"":[-6.222600948184797,53.25453390056772]}"
0000000000000000143c,5180,71_72,53.284804024118,-6.332338185962245,0,"{""type"":""Point"",""coordinates"":[-6.332338185962245,53.284804024118]}"
0000000000000000143d,5181,71_72,53.22076029779825,-6.213399622022536,0,"{""type"":""Point"",""coordinates"":[-6.2133996220225365,53.22076029779825]}"
00000000000000001440,5184,71_72,53.25019621966559,-6.285964422286062,0,"{""type"":""Point"",""coordinates"":[-6.285964422286061,53.25019621966559]}"
00000000000000001446,5190,71_72,53.242844541163855,-6.315515062256496,0,"{""type"":""Point"",""coordinates"":[-6.315515062256495,53.242844541163855]}"
00000000000000001447,5191,71_72,53.23111633930682,-6.207067503553855,0,"{""type"":""Point"",""coordinates"":[-6.207067503553855,53.23111633930682]}"
00000000000000001449,5193,71_72,53.24896731892993,-6.225948205733195,0,"{""type"":""Point"",""coordinates"":[-6.225948205733195,53.248967318929935]}"
0000000000000000144b,5195,71_72,53.24752061704792,-6.207939533361029,0,"{""type"":""Point"",""coordinates"":[-6.207939533361029,53.24752061704792]}"
0000000000000000144c,5196,71_72,53.253326371436685,-6.298710544989058,0,"{""type"":""Point"",""coordinates"":[-6.298710544989058,53.25332637143669]}"
0000000000000000144e,5198,71_72,53.22512292357074,-6.235993946590368,0,"{""type"":""Point"",""coordinates"":[-6.235993946590368,53.22512292357074]}"
00000000000000001450,5200,71_72,53.2783016552925,-6.325544879675543,0,"{""type"":""Point"",""coordinates"":[-6.325544879675544,53.2783016552925]}"
00000000000000001452,5202,71_72,53.27815837675028,-6.342941980287694,0,"{""type"":""Point"",""coordinates"":[-6.342941980287695,53.27815837675028]}"
00000000000000001453,5203,71_72,53.27739089018304,-6.311307699727177,0,"{""type"":""Point"",""coordinates"":[-6.311307699727177,53.27739089018305]}"
00000000000000001455,5205,71_72,53.25799083081435,-6.305059100190291,0,"{""type"":""Point"",""coordinates"":[-6.305059100190291,53.25799083081435]}"
00000000000000001456,5206,71_72,53.2506428993349,-6.235303325728188,0,"{""type"":""Point"",""coordinates"":[-6.235303325728189,53.250642899334906]}"
00000000000000001461,5217,71_72,53.26400400963779,-6.226119888583367,0,"{""type"":""Point"",""coordinates"":[-6.226119888583367,53.264004009637794]}"
00000000000000001467,5223,71_72,53.26529708861951,-6.344084032711593,0,"{""type"":""Point"",""coordinates"":[-6.344084032711594,53.26529708861952]}"
0000000000000000146a,5226,71_72,53.25943215222184,-6.254873124096221,0,"{""type"":""Point"",""coordinates"":[-6.254873124096221,53.25943215222184]}"
00000000000000001476,5238,71_72,53.26645272372253,-6.234891852217009,0,"{""type"":""Point"",""coordinates"":[-6.234891852217009,53.26645272372253]}"
00000000000000001479,5241,71_72,53.29679931695363,-6.3303257734845015,0,"{""type"":""Point"",""coordinates"":[-6.330325773484502,53.29679931695363]}"
0000000000000000147d,5245,71_72,53.249534035568416,-6.253972671052666,0,"{""type"":""Point"",""coordinates"":[-6.253972671052667,53.249534035568416]}"
0000000000000000148c,5260,71_72,53.29561313821381,-6.344500910054808,0,"{""type"":""Point"",""coordinates"":[-6.344500910054809,53.29561313821381]}"
000000000000000014ad,5293,71_72,53.306362253541245,-6.3446249825957945,0,"{""type"":""Point"",""coordinates"":[-6.3446249825957945,53.306362253541245]}"
00000000000000001556,5462,71_72,53.28511262919821,-6.346751443317561,0,"{""type"":""Point"",""coordinates"":[-6.34675144331756,53.28511262919821]}"
000000000000000015b5,5557,71_72,53.26039491768903,-6.314900044950728,0,"{""type"":""Point"",""coordinates"":[-6.314900044950727,53.260394917689034]}"
